#YY,MM,DD,hh,mm,WDIR,WSP,D GST,WVHT,DPD,APD,MWD,PRES,ATMP,WTMP,DEWP,VIS,TIDE
#yr,mo,dy,hr,mn,degT,m/s,m/s,m,sec,sec,deg,T   hPa,degC,degC,degC,mi,ft
2021,2,2,9,20,91,7.3,8.7,99,99,99,999,1014.6,23.5,24.1,20.4,99,99
2021,2,2,9,30,86,7.3,8.6,99,99,99,999,1014.5,23.5,24.1,20.3,99,99
2021,2,2,9,40,86,7,8.4,2.02,13.79,6.98,23,1014.4,23.6,24.1,20.6,99,99
2021,2,2,9,50,89,7,8.6,99,99,99,999,1014.4,23.5,24.1,20.5,99,99
2021,2,2,10,0,91,7.4,9,99,99,99,999,1014.3,23.5,24.1,20.5,99,99
2021,2,2,10,10,92,7.4,9.4,99,99,99,999,1014.2,23.5,24.1,20.4,99,99
2021,2,2,10,20,90,7.2,8.8,99,99,99,999,1014.2,23.5,24.1,20.6,99,99
2021,2,2,10,30,90,7.5,9,99,99,99,999,1014.1,23.5,24.1,20.4,99,99
2021,2,2,10,40,82,7.6,9.5,2.03,13.79,6.9,22,1014.1,23.5,24.1,20.5,99,99
2021,2,2,10,50,83,7.6,9.4,99,99,99,999,1014.1,23.4,999,20.2,99,99
2021,2,2,11,0,85,7.4,9.2,99,99,99,999,1014.1,23.5,24.1,20.3,99,99
2021,2,2,11,10,86,7.4,9.1,99,99,99,999,1014,23.4,24.1,20.2,99,99
2021,2,2,11,20,81,7.2,8.7,99,99,99,999,1013.8,23.5,24.1,20.3,99,99
2021,2,2,11,30,74,7.2,8.6,99,99,99,999,1013.8,23.4,24.1,20.4,99,99
2021,2,2,11,40,77,6.7,8,1.9,13.79,6.78,6,1013.8,23.3,24.1,20.5,99,99
2021,2,2,11,50,86,7,8.4,99,99,99,999,1013.6,23.4,24.1,20.5,99,99
2021,2,2,12,0,81,7.3,8.9,99,99,99,999,1013.5,23.4,24.1,20.3,99,99
2021,2,2,12,10,91,7.2,9.2,99,99,99,999,1013.4,23.4,24.1,20.4,99,99
2021,2,2,12,20,90,7,8.9,99,99,99,999,1013.3,23.4,24.1,20.5,99,99
2021,2,2,12,30,99,7.8,10.1,99,99,99,999,1013.3,23,24.1,20.3,99,99
2021,2,2,12,40,91,6.6,8.4,1.92,12.9,6.66,17,1013.3,23,24.1,20.3,99,99
2021,2,2,12,50,85,7.1,9,99,99,99,999,1013.2,23.1,24.1,20.4,99,99
2021,2,2,13,0,89,6.7,8.4,99,99,99,999,1013.2,23.3,24.1,20.5,99,99
2021,2,2,13,10,87,6.6,8,99,99,99,999,1013.2,23.2,24.1,20.6,99,99
2021,2,2,13,20,87,7,8.2,99,99,99,999,1013.2,23.1,24.1,20.3,99,99
2021,2,2,13,30,87,6.5,8,99,99,99,999,1013.2,23.2,24.1,20.4,99,99
2021,2,2,13,40,89,6.6,8,2.02,13.79,6.91,11,1013.2,23.3,24.1,20.6,99,99
2021,2,2,13,50,89,6.4,7.9,99,99,99,999,1013.3,23.2,24.1,20.6,99,99
2021,2,2,14,0,90,6.5,8.3,99,99,99,999,1013.3,23.2,24.1,20.6,99,99
2021,2,2,14,10,97,6.6,8.4,99,99,99,999,1013.3,23.3,24.1,20.6,99,99
2021,2,2,14,20,101,6.8,8.9,99,99,99,999,1013.2,23.1,24.1,20.5,99,99
2021,2,2,14,30,97,6.7,7.9,99,99,99,999,1013.2,23.2,24.1,20.3,99,99
2021,2,2,14,40,92,6.9,8.4,2.07,13.79,6.8,16,1013.3,23.2,24.1,20.1,99,99
2021,2,2,14,50,79,5.9,7.5,99,99,99,999,1013.4,23,24.1,20.4,99,99
2021,2,2,15,0,91,5.9,7.2,99,99,99,999,1013.5,22.9,24.1,20.1,99,99
2021,2,2,15,10,98,6.8,8.4,99,99,99,999,1013.6,23.1,24.1,19.5,99,99
2021,2,2,15,20,97,6.2,8.1,99,99,99,999,1013.6,23.3,24.1,19.7,99,99
2021,2,2,15,30,94,6.1,7.4,99,99,99,999,1013.7,23.2,24.1,20,99,99
2021,2,2,15,40,95,6.2,8.2,1.92,12.12,6.72,9,1013.8,23.2,24.1,19.9,99,99
2021,2,2,15,50,85,6.1,7.6,99,99,99,999,1013.8,23.3,24.1,20.1,99,99
2021,2,2,16,0,85,6.1,7.5,99,99,99,999,1014,23.2,24.1,19.7,99,99
2021,2,2,16,10,84,6.2,7.5,99,99,99,999,1014,23.3,24.1,19.6,99,99
2021,2,2,16,20,84,6.5,8,99,99,99,999,1014.1,23.2,24.1,19.6,99,99
2021,2,2,16,30,91,6.5,8,99,99,99,999,1014.1,23.2,24.1,19.7,99,99
2021,2,2,16,40,87,6.3,7.7,1.99,12.9,7.21,11,1014.2,23.2,24.1,19.9,99,99
2021,2,2,16,50,85,6.1,7.2,99,99,99,999,1014.3,23.2,24.1,19.8,99,99
2021,2,2,17,0,83,6.2,7.7,99,99,99,999,1014.4,23.3,24.1,19.9,99,99
2021,2,2,17,10,84,6.2,7.6,99,99,99,999,1014.5,23.4,24.1,20,99,99
2021,2,2,17,20,81,6.3,7.9,99,99,99,999,1014.6,23.3,24.1,20,99,99
2021,2,2,17,30,88,6,7.3,99,99,99,999,1014.6,23.4,24.1,20.1,99,99
2021,2,2,17,40,84,6,7.3,2.06,12.9,7.09,4,1014.7,23.4,24.1,20.5,99,99
2021,2,2,17,50,85,6.3,7.6,99,99,99,999,1014.8,23.2,24.1,20.5,99,99
2021,2,2,18,0,85,5.9,7.4,99,99,99,999,1014.9,23.3,24.1,20.4,99,99
2021,2,2,18,10,87,6,7.6,99,99,99,999,1014.9,23.3,24.1,20.2,99,99
2021,2,2,18,20,85,6.2,7.5,99,99,99,999,1015.1,23.3,24.1,20.2,99,99
2021,2,2,18,30,86,6,7,99,99,99,999,1015.1,23.4,24.1,20.4,99,99
2021,2,2,18,40,82,5.5,7,2.08,12.9,7.47,2,1015.2,23.4,24.1,20.5,99,99
2021,2,2,18,50,88,5.9,7.4,99,99,99,999,1015.3,23.4,24.1,20.6,99,99
2021,2,2,19,0,95,5.8,7.1,99,99,99,999,1015.4,23.3,24.1,20.3,99,99
2021,2,2,19,10,96,5.6,7.2,99,99,99,999,1015.4,23.4,24.1,20.4,99,99
2021,2,2,19,20,93,5.9,7.2,99,99,99,999,1015.5,23.3,24.1,20.5,99,99
2021,2,2,19,30,97,6.1,7.4,99,99,99,999,1015.5,23.4,24.1,20.6,99,99
2021,2,2,19,40,99,5.9,7.1,2.19,13.79,7.61,9,1015.4,23.3,24.1,20.6,99,99
2021,2,2,19,50,99,5.7,7.2,99,99,99,999,1015.4,23.4,24.1,20.6,99,99
2021,2,2,20,0,104,5.7,7,99,99,99,999,1015.4,23.3,24.1,20.5,99,99
2021,2,2,20,10,98,5.9,7.1,99,99,99,999,1015.3,23.3,24.1,20.4,99,99
2021,2,2,20,20,102,5.6,7.3,99,99,99,999,1015.2,23.3,24.1,20.2,99,99
2021,2,2,20,30,101,6.1,7.4,99,99,99,999,1015.2,23.4,24.1,20,99,99
2021,2,2,20,40,104,5.9,7.6,2.01,13.79,7.23,4,1015,23.4,24.1,20,99,99
2021,2,2,20,50,94,5.5,6.9,99,99,99,999,1014.9,23.5,24.1,20.4,99,99
2021,2,2,21,0,95,5.8,7.1,99,99,99,999,1014.7,23.4,24.1,20.4,99,99
2021,2,2,21,10,93,6,7.1,99,99,99,999,1014.6,23.3,24.1,20.2,99,99
2021,2,2,21,20,95,6.2,7.7,99,99,99,999,1014.3,23.4,24.1,20.4,99,99
2021,2,2,21,30,95,6.2,7.7,99,99,99,999,1014.2,23.4,24.1,20.4,99,99
2021,2,2,21,40,101,6.1,7.2,1.98,12.9,6.85,27,1014.1,23.3,24.2,19.9,99,99
2021,2,2,21,50,99,6.2,7.5,99,99,99,999,1014,23.4,24.2,19.5,99,99
2021,2,2,22,0,102,6,7.4,99,99,99,999,1013.8,23.5,24.2,19.7,99,99
2021,2,2,22,10,100,5.8,7,99,99,99,999,1013.7,23.4,24.2,19.8,99,99
2021,2,2,22,20,97,5.7,7.1,99,99,99,999,1013.6,23.5,24.2,19.8,99,99
2021,2,2,22,30,94,6.1,7.7,99,99,99,999,1013.5,23.4,24.2,20.2,99,99
2021,2,2,22,40,100,6.3,7.7,1.89,12.12,6.89,24,1013.3,23.4,24.2,20.3,99,99
2021,2,2,22,50,96,6,7.7,99,99,99,999,1013.2,23.4,24.2,20.3,99,99
2021,2,2,23,0,96,6.1,7.6,99,99,99,999,1013.1,23.3,24.2,20.1,99,99
2021,2,2,23,10,101,5.9,7.3,99,99,99,999,1012.9,23.4,24.2,19.8,99,99
2021,2,2,23,20,99,5.7,7,99,99,99,999,1012.8,23.5,24.2,19.7,99,99
2021,2,2,23,30,99,5.8,7.2,99,99,99,999,1012.6,23.5,24.2,19.7,99,99
2021,2,2,23,40,82,6.1,7.3,2.11,12.9,7.24,7,1012.5,23.4,24.2,20.2,99,99
2021,2,2,23,50,88,5.4,7,99,99,99,999,1012.3,23.3,24.2,20.2,99,99
2021,2,3,0,0,86,5.7,7.4,99,99,99,999,1012.2,23.3,24.2,20.1,99,99
2021,2,3,0,10,88,5.8,7.1,99,99,99,999,1012.1,23.4,24.3,20,99,99
2021,2,3,0,20,92,5.4,6.9,99,99,99,999,1012,23.4,24.3,19.9,99,99
2021,2,3,0,30,94,5.6,6.8,99,99,99,999,1012,23.4,24.3,19.8,99,99
2021,2,3,0,40,96,5.5,6.9,1.98,13.79,7.2,16,1012,23.5,24.3,19.7,99,99
2021,2,3,0,50,88,5.7,6.9,99,99,99,999,1011.9,23.5,24.3,20,99,99
2021,2,3,1,0,81,5.4,6.5,99,99,99,999,1011.9,23.5,24.3,20.1,99,99
2021,2,3,1,10,80,5.4,7,99,99,99,999,1011.8,23.5,24.3,20.1,99,99
2021,2,3,1,20,89,5.1,6.6,99,99,99,999,1011.8,23.5,24.3,19.9,99,99
2021,2,3,1,30,83,5.3,6.8,99,99,99,999,1011.8,23.5,24.3,19.6,99,99
2021,2,3,1,40,85,5.4,6.8,1.75,12.9,6.66,26,1011.9,23.6,24.3,19.7,99,99
2021,2,3,1,50,86,5.1,6.4,99,99,99,999,1011.9,23.6,24.3,19.9,99,99
2021,2,3,2,0,76,5.3,6.9,99,99,99,999,1012,23.6,24.3,20,99,99
2021,2,3,2,10,80,5.7,7.4,99,99,99,999,1012,23.7,24.3,20.1,99,99
2021,2,3,2,20,76,5.8,7.1,99,99,99,999,1012,23.5,24.3,20,99,99
2021,2,3,2,30,76,5.9,7.6,99,99,99,999,1012,23.6,24.3,19.9,99,99
2021,2,3,2,40,82,6.1,7.7,1.98,12.12,7.11,6,1012,23.7,24.3,20.2,99,99
2021,2,3,2,50,85,6.2,7.8,99,99,99,999,1012.2,23.5,24.3,20.1,99,99
2021,2,3,3,0,87,6.1,7.9,99,99,99,999,1012.2,23.6,24.3,19.9,99,99
2021,2,3,3,10,83,6.2,7.8,99,99,99,999,1012.3,23.7,24.3,20.4,99,99
2021,2,3,3,20,84,6.5,7.8,99,99,99,999,1012.4,23.5,24.2,20.1,99,99
2021,2,3,3,30,88,6.1,7.8,99,99,99,999,1012.4,23.5,24.2,20.1,99,99
2021,2,3,3,40,88,6,7.6,2.12,12.12,7.38,12,1012.5,23.5,24.2,20.1,99,99
2021,2,3,3,50,83,6.3,7.9,99,99,99,999,1012.5,23.5,24.2,20.2,99,99
2021,2,3,4,0,84,6.8,8.1,99,99,99,999,1012.6,23.5,24.2,20.2,99,99
2021,2,3,4,10,83,6.9,8.2,99,99,99,999,1012.7,23.5,24.2,20.4,99,99
2021,2,3,4,20,92,6.7,8.5,99,99,99,999,1012.9,23.4,24.2,20.5,99,99
2021,2,3,4,30,94,6.5,8,99,99,99,999,1013.1,23.4,24.2,20.5,99,99
2021,2,3,4,40,95,6.3,7.9,1.96,11.43,6.69,25,1013.3,23.4,24.2,20.3,99,99
2021,2,3,4,50,91,6.3,7.6,99,99,99,999,1013.4,23.4,24.2,20.3,99,99
2021,2,3,5,0,92,6.4,7.6,99,99,99,999,1013.5,23.4,24.2,20.2,99,99
2021,2,3,5,10,92,6.4,7.8,99,99,99,999,1013.6,23.4,24.1,20.1,99,99
2021,2,3,5,20,89,6.3,7.8,99,99,99,999,1013.7,23.4,24.1,20,99,99
2021,2,3,5,30,92,6.4,7.7,99,99,99,999,1013.8,23.4,24.1,20,99,99
2021,2,3,5,40,92,6.3,7.5,2.17,12.9,7.11,7,1013.8,23.4,24.1,20,99,99
2021,2,3,5,50,94,6.2,7.7,99,99,99,999,1013.9,23.5,24.1,20.1,99,99
2021,2,3,6,0,97,6,7.5,99,99,99,999,1014,23.4,24.1,20.2,99,99
2021,2,3,6,10,100,6.2,7.7,99,99,99,999,1014.2,23.4,24.1,20.1,99,99
2021,2,3,6,20,105,6.1,7.6,99,99,99,999,1014.2,23.4,24.1,20.1,99,99
2021,2,3,6,30,104,6,7.6,99,99,99,999,1014.3,23.5,24.1,20.3,99,99
2021,2,3,6,40,107,5.8,7.2,2.06,12.9,7.03,7,1014.3,23.5,24.1,20.4,99,99
2021,2,3,6,50,104,6,7.4,99,99,99,999,1014.2,23.5,24.1,20.3,99,99
2021,2,3,7,0,111,5.6,7.1,99,99,99,999,1014.2,23.5,24.1,20.3,99,99
2021,2,3,7,10,107,5.7,7.2,99,99,99,999,1014.1,23.5,24.1,20.4,99,99
2021,2,3,7,20,95,6.5,9.2,99,99,99,999,1014.1,23.5,24.1,20.5,99,99
2021,2,3,7,30,90,5.6,8,99,99,99,999,1014.1,23.3,24.1,20.8,99,99
2021,2,3,7,40,100,7,8.7,1.96,11.43,7.09,18,1014.1,23.3,24.1,20.7,99,99
2021,2,3,7,50,100,7.1,8.5,99,99,99,999,1014.2,23.4,24.1,20.5,99,99
2021,2,3,8,0,101,7.4,8.7,99,99,99,999,1014.2,23.4,24.1,20.5,99,99
2021,2,3,8,10,106,7.7,9.7,99,99,99,999,1014.1,23.5,24.1,20.5,99,99
2021,2,3,8,20,112,7.4,9.3,99,99,99,999,1014.1,23.5,24.1,20.6,99,99
2021,2,3,8,30,119,7.8,9.7,99,99,99,999,1014.1,23.5,24.1,20.3,99,99
2021,2,3,8,40,122,7.7,8.9,2.03,11.43,6.75,20,1014,23.5,24.1,20.1,99,99
2021,2,3,8,50,118,7.1,8.5,99,99,99,999,1013.9,23.5,24.1,20.2,99,99
2021,2,3,9,0,124,7,8.6,99,99,99,999,1013.9,23.4,24.1,20.1,99,99
2021,2,3,9,10,123,6.4,8.5,99,99,99,999,1013.9,23.5,24.1,20.3,99,99
2021,2,3,9,20,131,6.9,8.6,99,99,99,999,1013.8,23.5,24.1,20.3,99,99
2021,2,3,9,30,121,7.3,9.3,99,99,99,999,1013.7,23.4,24.1,20,99,99
2021,2,3,9,40,123,7.1,9.1,1.79,12.9,6.49,14,1013.7,23.5,24.1,19.4,99,99
2021,2,3,9,50,121,6.7,8.2,99,99,99,999,1013.6,23.5,24.1,19.8,99,99
2021,2,3,10,0,121,6.9,8.4,99,99,99,999,1013.5,23.5,24.1,19.9,99,99
2021,2,3,10,10,123,6.7,8.2,99,99,99,999,1013.5,23.4,24.1,19.6,99,99
2021,2,3,10,20,117,6.4,7.9,99,99,99,999,1013.4,23.5,24.1,19.7,99,99
2021,2,3,10,30,118,6.2,7.5,99,99,99,999,1013.3,23.4,24.1,19.8,99,99
2021,2,3,10,40,122,5.9,7.6,1.99,12.12,6.86,14,1013.3,23.4,24.1,19.9,99,99
2021,2,3,10,50,118,5.8,7.5,99,99,99,999,1013.2,23.5,24.1,20.2,99,99
2021,2,3,11,0,125,6.3,8,99,99,99,999,1013.2,23.3,24.1,20,99,99
2021,2,3,11,10,123,6.2,7.7,99,99,99,999,1013,23.4,24.1,20.1,99,99
2021,2,3,11,20,123,6.4,8,99,99,99,999,1013,23.3,24.1,19.8,99,99
2021,2,3,11,30,126,6.3,7.5,99,99,99,999,1012.9,23.5,24.1,20.1,99,99
2021,2,3,11,40,135,6.4,8.2,1.77,10,6.46,45,1012.8,23.4,24.1,20.3,99,99
2021,2,3,11,50,126,6.9,8.5,99,99,99,999,1012.7,23.4,24.1,20,99,99
2021,2,3,12,0,132,6.6,8.4,99,99,99,999,1012.7,23.4,24.1,20,99,99
2021,2,3,12,10,130,7.1,8.5,99,99,99,999,1012.4,23.4,24.1,20,99,99
2021,2,3,12,20,136,7.1,9.1,99,99,99,999,1012.4,23.4,24.1,20.1,99,99
2021,2,3,12,30,133,7.2,8.9,99,99,99,999,1012.3,23.3,24.1,19.9,99,99
2021,2,3,12,40,130,7.7,9.4,1.82,12.9,6.42,20,1012.2,23.3,24.1,19.9,99,99
2021,2,3,12,50,129,7.2,8.9,99,99,99,999,1012,23.3,24.1,19.7,99,99
2021,2,3,13,0,134,7.6,9.2,99,99,99,999,1012,23.3,24.1,19.5,99,99
2021,2,3,13,10,135,7.1,9.2,99,99,99,999,1012,23.4,24.1,19.5,99,99
2021,2,3,13,20,128,7,8.7,99,99,99,999,1012,23.4,24.1,19.8,99,99
2021,2,3,13,30,134,6.8,8.1,99,99,99,999,1012,23.3,24.1,19.8,99,99
2021,2,3,13,40,126,7.1,9.2,1.96,12.12,6.34,9,1012,23.3,24.1,19.7,99,99
2021,2,3,13,50,127,7.1,8.6,99,99,99,999,1011.9,23.3,24.1,19.6,99,99
2021,2,3,14,0,133,6.9,8.6,99,99,99,999,1011.9,23.4,24.1,19.7,99,99
2021,2,3,14,10,129,7.1,9.1,99,99,99,999,1011.8,23.3,24.1,19.6,99,99
2021,2,3,14,20,130,7.5,8.9,99,99,99,999,1011.7,23.3,24.1,19.2,99,99
2021,2,3,14,30,129,7.4,9.1,99,99,99,999,1011.8,23.4,24.1,19.2,99,99
2021,2,3,14,40,132,7.3,8.8,1.84,12.12,6.3,17,1011.9,23.3,24.1,19.5,99,99
2021,2,3,14,50,133,7.5,9.1,99,99,99,999,1012,23.3,24.1,19.8,99,99
2021,2,3,15,0,135,7.3,9.2,99,99,99,999,1012.1,23.2,24.1,19.5,99,99
2021,2,3,15,10,137,7,8.6,99,99,99,999,1012.1,23.3,24.1,19.6,99,99
2021,2,3,15,20,134,7.2,8.6,99,99,99,999,1012.1,23.3,24.1,19.6,99,99
2021,2,3,15,30,132,7.1,8.4,99,99,99,999,1012.2,23.3,24.1,19.5,99,99
2021,2,3,15,40,123,7.1,8.4,1.97,12.9,6.15,9,1012.2,23.3,24.1,19.4,99,99
2021,2,3,15,50,125,6.7,8.3,99,99,99,999,1012.2,23.3,24.1,19.5,99,99
2021,2,3,16,0,122,6.8,8.4,99,99,99,999,1012.2,23.3,24.1,19.4,99,99
2021,2,3,16,10,125,7.6,9.2,99,99,99,999,1012.3,23.3,24.1,19.5,99,99
2021,2,3,16,20,128,7.4,8.9,99,99,99,999,1012.4,23.3,24.1,19.9,99,99
2021,2,3,16,30,133,7.8,10.6,99,99,99,999,1012.6,23.2,24.1,20,99,99
2021,2,3,16,40,131,7.6,9,1.85,12.12,6.11,30,1012.8,23.3,24.1,19.8,99,99
2021,2,3,16,50,131,7.3,9.3,99,99,99,999,1012.8,23.3,24.1,19.8,99,99
2021,2,3,17,0,131,6.5,7.9,99,99,99,999,1012.9,23.4,24.1,20,99,99
2021,2,3,17,10,130,6.5,8.2,99,99,99,999,1012.9,23.3,24.1,19.9,99,99
2021,2,3,17,20,131,6.3,8,99,99,99,999,1012.9,23.4,24.1,19.9,99,99
2021,2,3,17,30,134,7.1,8.6,99,99,99,999,1013,23.4,24.1,19.9,99,99
2021,2,3,17,40,131,7.1,8.6,1.89,12.12,6.36,18,1013.2,23.5,24.1,20,99,99
2021,2,3,17,50,132,7,8.4,99,99,99,999,1013.2,23.4,24.1,19.8,99,99
2021,2,3,18,0,132,6.7,8.4,99,99,99,999,1013.2,23.5,24.1,19.9,99,99
2021,2,3,18,10,133,6.5,8,99,99,99,999,1013.2,23.6,24.1,20.3,99,99
2021,2,3,18,20,133,6.6,8.1,99,99,99,999,1013.3,23.5,24.1,20.4,99,99
2021,2,3,18,30,137,6.7,8.3,99,99,99,999,1013.3,23.5,24.1,20.4,99,99
2021,2,3,18,40,136,6.9,8.2,1.91,11.43,6.32,16,1013.4,23.5,24.1,20.4,99,99
2021,2,3,18,50,134,6.9,9,99,99,99,999,1013.4,23.6,24.1,20.6,99,99
2021,2,3,19,0,135,7.6,9.4,99,99,99,999,1013.4,23.7,24.1,20.6,99,99
2021,2,3,19,10,133,7,9,99,99,99,999,1013.4,23.7,24.1,20.8,99,99
2021,2,3,19,20,130,7.5,9.5,99,99,99,999,1013.4,23.6,24.1,20.8,99,99
2021,2,3,19,30,123,8,9.8,99,99,99,999,1013.2,23.6,24.1,20.6,99,99
2021,2,3,19,40,126,8,9.8,1.77,12.12,5.99,27,1013.2,23.6,24.1,20.5,99,99
2021,2,3,19,50,123,8,9.9,99,99,99,999,1013.1,23.7,24.1,20.7,99,99
2021,2,3,20,0,127,7.8,9.7,99,99,99,999,1013,23.7,24.1,20.7,99,99
2021,2,3,20,10,128,8.1,9.6,99,99,99,999,1012.9,23.7,24.1,20.7,99,99
2021,2,3,20,20,128,7.6,9.5,99,99,99,999,1012.8,23.8,24.1,20.8,99,99
2021,2,3,20,30,126,7.8,9.4,99,99,99,999,1012.8,23.7,24.1,20.7,99,99
2021,2,3,20,40,125,8.1,9.5,1.89,11.43,6.14,33,1012.5,23.7,24.1,20.6,99,99
2021,2,3,20,50,129,7.6,9.3,99,99,99,999,1012.5,23.7,24.1,20.7,99,99
2021,2,3,21,0,132,7.6,9.2,99,99,99,999,1012.5,23.7,24.1,20.8,99,99
2021,2,3,21,10,135,7.6,9.7,99,99,99,999,1012.4,23.7,24.2,20.8,99,99
2021,2,3,21,20,139,7.4,9.2,99,99,99,999,1012.3,23.8,24.2,20.6,99,99
2021,2,3,21,30,133,7.2,8.7,99,99,99,999,1012.3,23.8,24.1,20.8,99,99
2021,2,3,21,40,134,7.1,8.5,1.83,10.81,5.95,27,1012.3,23.8,24.2,20.7,99,99
2021,2,3,21,50,138,7.2,8.9,99,99,99,999,1012.2,23.8,24.2,20.7,99,99
2021,2,3,22,0,140,7.3,9,99,99,99,999,1012.1,23.8,24.2,20.8,99,99
2021,2,3,22,10,143,7,8.7,99,99,99,999,1011.9,23.8,24.2,20.7,99,99
2021,2,3,22,20,143,6.8,8.7,99,99,99,999,1011.7,23.8,24.2,20.7,99,99
2021,2,3,22,30,150,6.6,8,99,99,99,999,1011.6,23.8,24.2,20.9,99,99
2021,2,3,22,40,144,6.3,7.7,1.89,10,6.07,34,1011.5,23.9,24.2,21,99,99
2021,2,3,22,50,142,6.6,8.1,99,99,99,999,1011.3,23.9,24.2,21.1,99,99
2021,2,3,23,0,139,6.6,8.7,99,99,99,999,1011.2,23.8,24.2,20.8,99,99
2021,2,3,23,10,131,6.8,8.5,99,99,99,999,1010.9,23.9,24.2,20.9,99,99
2021,2,3,23,20,138,7.2,8.6,99,99,99,999,1010.8,23.9,24.2,20.8,99,99
2021,2,3,23,30,135,7.4,9,99,99,99,999,1010.5,23.9,24.2,20.5,99,99
2021,2,3,23,40,131,6.9,8.5,1.66,8.33,5.77,77,1010.5,23.9,24.2,20.6,99,99
2021,2,3,23,50,139,7.3,8.8,99,99,99,999,1010.4,23.9,24.2,20.7,99,99
2021,2,4,0,0,137,7.4,8.5,99,99,99,999,1010.2,23.9,24.2,20.8,99,99
2021,2,4,0,10,133,7.7,9.2,99,99,99,999,1010,23.8,24.2,20.8,99,99
2021,2,4,0,20,137,7.8,9.3,99,99,99,999,1009.9,23.8,24.2,20.4,99,99
2021,2,4,0,30,135,7.5,9.2,99,99,99,999,1009.9,23.8,24.2,20.6,99,99
2021,2,4,0,40,136,7.6,9.1,1.77,11.43,5.91,21,1009.7,23.8,24.2,20.5,99,99
2021,2,4,0,50,134,7,8.5,99,99,99,999,1009.8,23.9,24.2,20.7,99,99
2021,2,4,1,0,135,6.9,8.7,99,99,99,999,1009.8,23.8,24.2,20.7,99,99
2021,2,4,1,10,138,6.7,8.5,99,99,99,999,1009.8,23.9,24.2,20.6,99,99
2021,2,4,1,20,137,6.6,8.7,99,99,99,999,1009.9,23.9,24.2,20.6,99,99
2021,2,4,1,30,134,7.1,8.6,99,99,99,999,1009.8,23.8,24.2,20.5,99,99
2021,2,4,1,40,136,6.8,8.2,1.83,11.43,6.09,24,1009.8,23.9,24.2,20.6,99,99
2021,2,4,1,50,136,6.3,8.2,99,99,99,999,1009.9,24,24.2,20.9,99,99
2021,2,4,2,0,136,6.1,8,99,99,99,999,1009.9,23.9,24.2,20.9,99,99
2021,2,4,2,10,137,6.2,7.6,99,99,99,999,1010,23.9,24.2,20.8,99,99
2021,2,4,2,20,137,6.3,7.6,99,99,99,999,1010.2,23.9,24.2,20.9,99,99
2021,2,4,2,30,141,6,7.4,99,99,99,999,1010.3,23.9,24.2,21,99,99
2021,2,4,2,40,142,6.3,7.7,1.77,8.33,6.09,85,1010.3,23.8,24.2,21,99,99
2021,2,4,2,50,141,6.1,8.1,99,99,99,999,1010.2,23.9,24.2,21.2,99,99
2021,2,4,3,0,142,6.6,8.5,99,99,99,999,1010.3,23.9,24.2,21.2,99,99
2021,2,4,3,10,140,6.5,8.4,99,99,99,999,1010.4,23.9,24.2,21.2,99,99
2021,2,4,3,20,137,6.8,8.7,99,99,99,999,1010.3,23.8,24.2,21.2,99,99
2021,2,4,3,30,144,6.9,8.6,99,99,99,999,1010.4,23.9,24.2,21.1,99,99
2021,2,4,3,40,146,6.9,8.6,1.82,6.67,6,102,1010.5,23.9,24.2,21.1,99,99
2021,2,4,3,50,142,7,8.7,99,99,99,999,1010.6,23.9,24.2,21.2,99,99
2021,2,4,4,0,144,6.6,8,99,99,99,999,1010.5,23.9,24.2,21.4,99,99
2021,2,4,4,10,146,7,8.6,99,99,99,999,1010.6,23.8,24.2,21.4,99,99
2021,2,4,4,20,142,6.8,8,99,99,99,999,1010.6,23.8,24.2,21.3,99,99
2021,2,4,4,30,141,6.9,8.6,99,99,99,999,1010.7,23.8,24.2,21.3,99,99
2021,2,4,4,40,139,6.7,8,1.78,11.43,5.94,39,1010.7,23.8,24.2,21.4,99,99
2021,2,4,4,50,141,6.8,8.5,99,99,99,999,1010.8,23.8,24.2,21.3,99,99
2021,2,4,5,0,142,7,8.9,99,99,99,999,1010.8,23.8,24.1,21.2,99,99
2021,2,4,5,10,132,6.9,8.4,99,99,99,999,1010.8,23.9,999,21.6,99,99
2021,2,4,5,20,137,6.8,8.8,99,99,99,999,1010.8,23.9,24.1,21.6,99,99
2021,2,4,5,30,132,7,8.4,99,99,99,999,1011,23.8,24.1,21.7,99,99
2021,2,4,5,40,132,6.6,8,1.81,7.14,6.03,102,1011,23.8,24.1,21.7,99,99
2021,2,4,5,50,132,6.7,8.3,99,99,99,999,1011.2,23.7,24.1,21.7,99,99
2021,2,4,6,0,130,6.7,8.5,99,99,99,999,1011.1,23.7,24.1,21.6,99,99
2021,2,4,6,10,128,6.6,8,99,99,99,999,1011,23.8,24.1,21.7,99,99
2021,2,4,6,20,130,6.5,8,99,99,99,999,1011.1,23.8,24.1,21.8,99,99
2021,2,4,6,30,129,6.4,7.9,99,99,99,999,1011.4,23.8,24.1,21.9,99,99
2021,2,4,6,40,130,6.2,7.7,1.81,8.33,6.09,118,1011.5,23.8,24.1,22,99,99
2021,2,4,6,50,133,6.4,8.1,99,99,99,999,1011.5,23.7,24.1,21.9,99,99
2021,2,4,7,0,132,6,7.4,99,99,99,999,1011.7,23.8,24.1,22,99,99
2021,2,4,7,10,129,6,7.5,99,99,99,999,1011.8,23.7,24.1,21.8,99,99
2021,2,4,7,20,130,5.9,7.7,99,99,99,999,1011.8,23.8,24.1,22,99,99
